---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
gen  , 6    , 22   , 834    , ’ă-šer                 , that                           ,                                             , Pro-r
gen  , 6    , 22   , 6680   , ṣiw-wāh                , commanded                      ,                                             , V-Piel-Perf-3ms
gen  , 6    , 22   , 853    , ’ō-ṯōw                 , him                            ,                                             , DirObjM ; 3ms
gen  , 6    , 22   , 430    , elohim                 , God                            ,                                             , N-mp
gen  , 6    , 22   , 3651   , kên                    , so                             ,                                             , Adv
gen  , 6    , 22   , 6213   , ‘ā-śāh.                , he did                         ,                                             , V-Qal-Perf-3ms
gen  , 6    , 22   , 0      , s                      , -                              ,                                             , Punc
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
gen  , 7    , 1    , 559    , way-yō-mer             , And said                       ,                                             , Conj-w ; V-Qal-ConsecImperf-3ms
gen  , 7    , 1    , 3068   , Yah-weh                , Yahweh                         ,                                             , N-proper-ms
gen  , 7    , 1    , 5146   , lə-nō-aḥ               , to Noah                        ,                                             , Prep-l ; N-proper-ms
gen  , 7    , 1    , 935    , bō-                    , come                           ,                                             , V-Qal-Imp-ms
gen  , 7    , 1    , 859    , ’at-tāh                , you                            ,                                             , Pro-2ms
gen  , 7    , 1    , 3605   , wə-ḵāl                 , and all                        ,                                             , Conj-w ; N-msc
gen  , 7    , 1    , 1004   , bê-ṯə-ḵā               , your household                 ,                                             , N-msc ; 2ms
gen  , 7    , 1    , 413    , ’el-                   , into                           ,                                             , Prep
gen  , 7    , 1    , 8392   , hat-tê-ḇāh             , the ark                        ,                                             , Art ; N-fs
gen  , 7    , 1    ,        ,                        , ;                              ,                                             , Punc
gen  , 7    , 1    , 3588   , kî-                    , because                        ,                                             , Conj
gen  , 7    , 1    , 853    , ’ō-ṯə-ḵā               , [that] you                     ,                                             , DirObjM ; 2ms
gen  , 7    , 1    , 7200   , rā-’î-ṯî               , I have seen                    ,                                             , V-Qal-Perf-1cs
gen  , 7    , 1    , 6662   , ṣad-dîq                , [are] righteous                ,                                             , Adj-ms
gen  , 7    , 1    , 6440   , lə-p̄ā-nay              , before Me                      ,                                             , Prep-l ; N-mpc ; 1cs
gen  , 7    , 1    , 1755   , bad-dō-wr              , in generation                  ,                                             , Prep-b                                                                                                                          , Art ; N-ms
gen  , 7    , 1    , 2088   , haz-zeh.               , this                           ,                                             , Art ; Pro-ms
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
gen  , 7    , 2    , 3605   , mik-kōl                , Of every                       ,                                             , Prep-m ; N-msc
gen  , 7    , 2    , 929    , hab-bə-hê-māh          , animal                         ,                                             , Art ; N-fs
gen  , 7    , 2    , 2889   , haṭ-ṭə-hō-w-rāh        , clean                          ,                                             , Art ; Adj-fs
gen  , 7    , 2    , 3947   , tiq-qaḥ-               , you shall take                 ,                                             , V-Qal-Imperf-2ms
gen  , 7    , 2    , 0      , lə-ḵā                  , with you                       ,                                             , Prep ; 2ms
gen  , 7    , 2    , 7651   , šiḇ-‘āh                , seven                          ,                                             , Number-ms
gen  , 7    , 2    , 7651   , šiḇ-‘āh                , seven                          ,                                             , Number-ms
gen  , 7    , 2    , 376    , ’îš                    , a male                         ,                                             , N-ms
gen  , 7    , 2    , 802    , wə-’iš-tōw             , and his female                 ,                                             , Conj-w ; N-fsc ; 3ms
gen  , 7    , 2    ,        ,                        , ;                              ,                                             , Punc
gen  , 7    , 2    , 4480   , ū-min-                 , and                            ,                                             , Conj-w ; Prep
gen  , 7    , 2    , 929    , hab-bə-hê-māh          , of animals                     ,                                             , Art ; N-fs
gen  , 7    , 2    , 834    , ’ă-šer                 , that                           ,                                             , Pro-r
gen  , 7    , 2    , 3808   , lō                     , not                            ,                                             , Adv-NegPrt
gen  , 7    , 2    , 2889   , ṭə-hō-rāh              , clean                          ,                                             , Adj-fs
gen  , 7    , 2    , 1931   , hî                     , are                            ,                                             , Pro-3fs
gen  , 7    , 2    , 8147   , šə-na-yim              , two [each]                     ,                                             , Number-md
gen  , 7    , 2    , 376    , ’îš                    , a male                         ,                                             , N-ms
gen  , 7    , 2    , 802    , wə-’iš-tōw.            , and his female                 ,                                             , Conj-w ; N-fsc ; 3ms
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
gen  , 7    , 3    , 1571   , gam                    , Also                           ,                                             , Conj
gen  , 7    , 3    , 5775   , mê-‘ō-wp̄               , of birds                       ,                                             , Prep-m ; N-msc
gen  , 7    , 3    , 8064   , haš-šā-ma-yim          , of the air                     ,                                             , Art ; N-mp
gen  , 7    , 3    , 7651   , šiḇ-‘āh                , seven                          ,                                             , Number-ms
gen  , 7    , 3    , 7651   , šiḇ-‘āh                , by seven                       ,                                             , Number-ms
gen  , 7    , 3    , 2145   , zā-ḵār                 , male                           ,                                             , N-ms
gen  , 7    , 3    , 5347   , ū-nə-qê-ḇāh            , and female                     ,                                             , Conj-w ; N-fs
gen  , 7    , 3    ,        ,                        , ;                              ,                                             , Punc
gen  , 7    , 3    , 2421   , lə-ḥay-yō-wṯ           , to keep alive                  ,                                             , Prep-l ; V-Piel-Inf
gen  , 7    , 3    , 2233   , ze-ra‘                 , their seed                     ,                                             , N-ms
gen  , 7    , 3    , 5921   , ‘al-                   , on                             ,                                             , Prep
gen  , 7    , 3    , 6440   , pə-nê                  , the face                       ,                                             , N-cpc
gen  , 7    , 3    , 3605   , ḵāl                    , of all                         ,                                             , N-msc
gen  , 7    , 3    , 776    , hā-’ā-reṣ.             , the earth                      ,                                             , Art ; N-fs
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
gen  , 7    , 4    , 3588   , kî                     , For                            ,                                             , Conj
gen  , 7    , 4    , 3117   , lə-yā-mîm              , after days                     ,                                             , Prep-l ; N-mp
gen  , 7    , 4    , 5750   , ‘ō-wḏ                  , more                           ,                                             , Adv
gen  , 7    , 4    , 7651   , šiḇ-‘āh                , seven                          ,                                             , Number-ms
gen  , 7    , 4    , 595    , ’ā-nō-ḵî               , I                              ,                                             , Pro-1cs
gen  , 7    , 4    , 4305   , mam-ṭîr                , will cause it to rain          ,                                             , V-Hifil-Prtcpl-ms
gen  , 7    , 4    , 5921   , ‘al-                   , on                             ,                                             , Prep
gen  , 7    , 4    , 776    , hā-’ā-reṣ              , the earth                      ,                                             , Art ; N-fs
gen  , 7    , 4    , 705    , ’ar-bā-‘îm             , forty                          ,                                             , Number-cp
gen  , 7    , 4    , 3117   , yō-wm                  , days                           ,                                             , N-ms
gen  , 7    , 4    , 705    , wə-’ar-bā-‘îm          , and forty                      ,                                             , Conj-w ; Number-cp
gen  , 7    , 4    , 3915   , lā-yə-lāh              , nights                         ,                                             , N-ms
gen  , 7    , 4    ,        ,                        , ;                              ,                                             , Punc
gen  , 7    , 4    , 4229   , ū-mā-ḥî-ṯî             , and I will destroy             ,                                             , Conj-w ; V-Qal-ConjPerf-1cs
gen  , 7    , 4    , 853    , ’eṯ-                   , -                              ,                                             , DirObjM
gen  , 7    , 4    , 3605   , kāl-                   , all                            ,                                             , N-msc
gen  , 7    , 4    , 3351   , hay-qūm                , living things                  ,                                             , Art ; N-ms
gen  , 7    , 4    , 834    , ’ă-šer                 , that                           ,                                             , Pro-r
gen  , 7    , 4    , 6213   , ‘ā-śî-ṯî               , I have made                    ,                                             , V-Qal-Perf-1cs
gen  , 7    , 4    , 5921   , mê-‘al                 , from                           ,                                             , Prep-m
gen  , 7    , 4    , 6440   , pə-nê                  , the face                       ,                                             , N-cpc
gen  , 7    , 4    , 127    , hā-’ă-ḏā-māh.          , of the earth                   ,                                             , Art ; N-fs
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
gen  , 7    , 5    , 6213   , way-ya-‘aś             , And did                        ,                                             , Conj-w ; V-Qal-ConsecImperf-3ms
gen  , 7    , 5    , 5146   , nō-aḥ                  , Noah                           ,                                             , N-proper-ms
gen  , 7    , 5    ,        ,                        , ;                              ,                                             , Punc
gen  , 7    , 5    , 3605   , kə-ḵōl                 , according to all               ,                                             , Prep-k ; N-ms
gen  , 7    , 5    , 834    , ’ă-šer-                , that                           ,                                             , Pro-r
gen  , 7    , 5    , 6680   , ṣiw-wā-hū              , commanded him                  ,                                             , V-Piel-Perf-3ms ; 3ms
gen  , 7    , 5    , 3068   , Yah-weh.               , Yahweh                         ,                                             , N-proper-ms
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
gen  , 7    , 6    , 5146   , wə-nō-aḥ               , And Noah                       ,                                             , Conj-w ; N-proper-ms
gen  , 7    , 6    , 1121   , ben-                   , [was] old                      ,                                             , N-msc
gen  , 7    , 6    , 8337   , šêš                    , six                            ,                                             , Number-fsc
gen  , 7    , 6    , 3967   , mê-’ō-wṯ               , hundred                        ,                                             , Number-fp
gen  , 7    , 6    , 8141   , šā-nāh                 , years                          ,                                             , N-fs
gen  , 7    , 6    ,        ,                        , ;                              ,                                             , Punc
gen  , 7    , 6    , 3999   , wə-ham-mab-būl         , when the flood                 ,                                             , Conj-w                                                                                                                          , Art ; N-ms
gen  , 7    , 6    , 1961   , hā-yāh                 , came                           ,                                             , V-Qal-Perf-3ms
gen  , 7    , 6    , 4325   , ma-yim                 , of water                       ,                                             , N-mp
gen  , 7    , 6    , 5921   , ‘al-                   , upon                           ,                                             , Prep
gen  , 7    , 6    , 776    , hā-’ā-reṣ.             , the earth                      ,                                             , Art ; N-fs
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
gen  , 7    , 7    , 935    , way-yā-ḇō              , So went                        ,                                             , Conj-w ; V-Qal-ConsecImperf-3ms
gen  , 7    , 7    , 5146   , nō-aḥ                  , Noah                           ,                                             , N-proper-ms
gen  , 7    , 7    , 1121   , ū-ḇā-nāw               , and his sons                   ,                                             , Conj-w ; N-mpc ; 3ms
gen  , 7    , 7    , 802    , wə-’iš-tōw             , and his wife                   ,                                             , Conj-w ; N-fsc ; 3ms
gen  , 7    , 7    , 802    , ū-nə-šê-               , and the wives                  ,                                             , Conj-w ; N-fpc
gen  , 7    , 7    , 1121   , ḇā-nāw                 , of his sons                    ,                                             , N-mpc ; 3ms
gen  , 7    , 7    , 854    , ’it-tōw                , with him                       ,                                             , Prep ; 3ms
gen  , 7    , 7    , 413    , ’el-                   , into                           ,                                             , Prep
gen  , 7    , 7    , 8392   , hat-tê-ḇāh             , the ark                        ,                                             , Art ; N-fs
gen  , 7    , 7    ,        ,                        , ;                              ,                                             , Punc
gen  , 7    , 7    , 6440   , mip-pə-nê              , because                        ,                                             , Prep-m ; N-cpc
gen  , 7    , 7    , 4325   , mê                     , of the waters                  ,                                             , N-mpc
gen  , 7    , 7    , 3999   , ham-mab-būl.           , of the flood                   ,                                             , Art ; N-ms
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
gen  , 7    , 8    , 4480   , min-                   , Of                             ,                                             , Prep
gen  , 7    , 8    , 929    , hab-bə-hê-māh          , animals                        ,                                             , Art ; N-fs
gen  , 7    , 8    , 2889   , haṭ-ṭə-hō-w-rāh        , clean                          ,                                             , Art ; Adj-fs
gen  , 7    , 8    , 4480   , ū-min-                 , and                            ,                                             , Conj-w ; Prep
gen  , 7    , 8    , 929    , hab-bə-hê-māh          , of animals                     ,                                             , Art ; N-fs
gen  , 7    , 8    , 834    , ’ă-šer                 , that                           ,                                             , Pro-r
gen  , 7    , 8    , 369    , ’ê-nen-nāh             , not                            ,                                             , Adv ; 3fs
gen  , 7    , 8    , 2889   , ṭə-hō-rāh              , [are] clean                    ,                                             , Adj-fs
gen  , 7    , 8    ,        ,                        , ;                              ,                                             , Punc
gen  , 7    , 8    , 4480   , ū-min-                 , and                            ,                                             , Conj-w ; Prep
gen  , 7    , 8    , 5775   , hā-‘ō-wp̄               , of the birds                   ,                                             , Art ; N-ms
gen  , 7    , 8    , 3605   , wə-ḵōl                 , and of everything              ,                                             , Conj-w ; N-ms
gen  , 7    , 8    , 834    , ’ă-šer-                , that                           ,                                             , Pro-r
gen  , 7    , 8    , 7430   , rō-mêś                 , creeps                         ,                                             , V-Qal-Prtcpl-ms
gen  , 7    , 8    , 5921   , ‘al-                   , on                             ,                                             , Prep
gen  , 7    , 8    , 127    , hā-’ă-ḏā-māh.          , the earth                      ,                                             , Art ; N-fs
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
gen  , 7    , 9    , 8147   , šə-na-yim              , two                            ,                                             , Number-md
gen  , 7    , 9    , 8147   , šə-na-yim              , [by] two                       ,                                             , Number-md
gen  , 7    , 9    , 935    , bā-’ū                  , they went                      ,                                             , V-Qal-Perf-3cp
gen  , 7    , 9    , 413    , ’el-                   , to                             ,                                             , Prep
gen  , 7    , 9    , 5146   , nō-aḥ                  , Noah                           ,                                             , N-proper-ms
gen  , 7    , 9    , 413    , ’el-                   , into                           ,                                             , Prep
gen  , 7    , 9    , 8392   , hat-tê-ḇāh             , the ark                        ,                                             , Art ; N-fs
gen  , 7    , 9    , 2145   , zā-ḵār                 , male                           ,                                             , N-ms
gen  , 7    , 9    , 5347   , ū-nə-qê-ḇāh            , and female                     ,                                             , Conj-w ; N-fs
gen  , 7    , 9    ,        ,                        , ;                              ,                                             , Punc
gen  , 7    , 9    , 834    , ka-’ă-šer              , as                             ,                                             , Prep-k ; Pro-r
gen  , 7    , 9    , 6680   , ṣiw-wāh                , had commanded                  ,                                             , V-Piel-Perf-3ms
gen  , 7    , 9    , 430    , elohim                 , God                            ,                                             , N-mp
gen  , 7    , 9    , 853    , ’eṯ-                   , -                              ,                                             , DirObjM
gen  , 7    , 9    , 5146   , nō-aḥ.                 , Noah                           ,                                             , N-proper-ms
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
gen  , 7    , 10   , 1961   , way-hî                 , And it came to pass            ,                                             , Conj-w ; V-Qal-ConsecImperf-3ms
gen  , 7    , 10   , 7651   , lə-šiḇ-‘aṯ             , after seven                    ,                                             , Prep-l ; Number-msc
gen  , 7    , 10   , 3117   , hay-yā-mîm             , days                           ,                                             , Art ; N-mp
gen  , 7    , 10   ,        ,                        , ;                              ,                                             , Punc
gen  , 7    , 10   , 4325   , ū-mê                   , that the waters                ,                                             , Conj-w ; N-mpc
gen  , 7    , 10   , 3999   , ham-mab-būl            , of the flood                   ,                                             , Art ; N-ms
gen  , 7    , 10   , 1961   , hā-yū                  , were                           ,                                             , V-Qal-Perf-3cp
gen  , 7    , 10   , 5921   , ‘al-                   , upon                           ,                                             , Prep
gen  , 7    , 10   , 776    , hā-’ā-reṣ.             , the earth                      ,                                             , Art ; N-fs
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
gen  , 7    , 11   , 8141   , biš-naṯ                , In the year                    ,                                             , Prep-b ; N-fsc
gen  , 7    , 11   , 8337   , šêš-                   , six                            ,                                             , Number-fsc
gen  , 7    , 11   , 3967   , mê-’ō-wṯ               , hundredth                      ,                                             , Number-fp
gen  , 7    , 11   , 8141   , šā-nāh                 , year                           ,                                             , N-fs
gen  , 7    , 11   , 2416   , lə-ḥay-yê-             , of the life                    ,                                             , Prep-l ; N-mpc
gen  , 7    , 11   , 5146   , nō-aḥ                  , of Noah                        ,                                             , N-proper-ms
gen  , 7    , 11   , 2320   , ba-ḥō-ḏeš              , in the month                   ,                                             , Prep-b                                                                                                                          , Art ; N-ms
gen  , 7    , 11   , 8145   , haš-šê-nî              , second                         ,                                             , Art ; Number-oms
gen  , 7    , 11   , 7651   , bə-šiḇ-‘āh-            , on the seven                   ,                                             , Prep-b ; Number-ms
gen  , 7    , 11   , 6240   , ‘ā-śār                 , and tenth                      ,                                             , Number-ms
gen  , 7    , 11   , 3117   , yō-wm                  , day                            ,                                             , N-ms
gen  , 7    , 11   , 2320   , la-ḥō-ḏeš              , of the month                   ,                                             , Prep-l                                                                                                                          , Art ; N-ms
gen  , 7    , 11   ,        ,                        , ;                              ,                                             , Punc
gen  , 7    , 11   , 3117   , bay-yō-wm              , on day                         ,                                             , Prep-b                                                                                                                          , Art ; N-ms
gen  , 7    , 11   , 2088   , haz-zeh                , this                           ,                                             , Art ; Pro-ms
gen  , 7    , 11   , 1234   , niḇ-qə-‘ū              , burst forth                    ,                                             , V-Nifal-Perf-3cp
gen  , 7    , 11   , 3605   , kāl-                   , all                            ,                                             , N-msc
gen  , 7    , 11   , 4599   , ma‘-yə-nōṯ             , the fountains                  ,                                             , N-mpc
gen  , 7    , 11   , 8415   , tə-hō-wm               , of the deep                    ,                                             , N-cs
gen  , 7    , 11   , 7227   , rab-bāh                , great                          ,                                             , Adj-fs
gen  , 7    , 11   , 699    , wa-’ă-rub-bōṯ          , and the windows                ,                                             , Conj-w ; N-fpc
gen  , 7    , 11   , 8064   , haš-šā-ma-yim          , of the heavens                 ,                                             , Art ; N-mp
gen  , 7    , 11   , 6605   , nip̄-tā-ḥū.             , were opened                    ,                                             , V-Nifal-Perf-3cp
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
gen  , 7    , 12   , 1961   , way-hî                 , And was                        ,                                             , Conj-w ; V-Qal-ConsecImperf-3ms
gen  , 7    , 12   , 1653   , hag-ge-šem             , the rain                       ,                                             , Art ; N-ms
gen  , 7    , 12   , 5921   , ‘al-                   , upon                           ,                                             , Prep
gen  , 7    , 12   , 776    , hā-’ā-reṣ              , the earth                      ,                                             , Art ; N-fs
gen  , 7    , 12   ,        ,                        , ;                              ,                                             , Punc
gen  , 7    , 12   , 705    , ’ar-bā-‘îm             , forty                          ,                                             , Number-cp
gen  , 7    , 12   , 3117   , yō-wm                  , days                           ,                                             , N-ms
gen  , 7    , 12   , 705    , wə-’ar-bā-‘îm          , and forty                      ,                                             , Conj-w ; Number-cp
gen  , 7    , 12   , 3915   , lā-yə-lāh.             , nights                         ,                                             , N-ms
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
gen  , 7    , 13   , 6106   , bə-‘e-ṣem              , On that very                   ,                                             , Prep-b ; N-fsc
gen  , 7    , 13   , 3117   , hay-yō-wm              , day                            ,                                             , Art ; N-ms
gen  , 7    , 13   , 2088   , haz-zeh                , this                           ,                                             , Art ; Pro-ms
gen  , 7    , 13   , 935    , bā                     , entered                        ,                                             , V-Qal-Perf-3ms
gen  , 7    , 13   , 5146   , nō-aḥ                  , Noah                           ,                                             , N-proper-ms
gen  , 7    , 13   , 8035   , wə-šêm-                , and Shem                       ,                                             , Conj-w ; N-proper-ms
gen  , 7    , 13   , 2526   , wə-ḥām                 , and Ham                        ,                                             , Conj-w ; N-proper-ms
gen  , 7    , 13   , 3315   , wā-ye-p̄eṯ              , and Japheth                    ,                                             , Conj-w ; N-proper-ms
gen  , 7    , 13   , 1121   , bə-nê-                 , the sons                       ,                                             , N-mpc
gen  , 7    , 13   , 5146   , nō-aḥ                  , of Noah                        ,                                             , N-proper-ms
gen  , 7    , 13   ,        ,                        , ;                              ,                                             , Punc
gen  , 7    , 13   , 802    , wə-’ê-šeṯ              , and wife                       ,                                             , Conj-w ; N-fsc
gen  , 7    , 13   , 5146   , nō-aḥ                  , of Noah                        ,                                             , N-proper-ms
gen  , 7    , 13   , 7969   , ū-šə-lō-šeṯ            , and the three                  ,                                             , Conj-w ; Number-msc
gen  , 7    , 13   , 802    , nə-šê-                 , wives                          ,                                             , N-fpc
gen  , 7    , 13   , 1121   , ḇā-nāw                 , of his sons                    ,                                             , N-mpc ; 3ms
gen  , 7    , 13   , 854    , ’it-tām                , with them                      ,                                             , Prep ; 3mp
gen  , 7    , 13   , 413    , ’el-                   , into                           ,                                             , Prep
gen  , 7    , 13   , 8392   , hat-tê-ḇāh.            , the ark                        ,                                             , Art ; N-fs
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
gen  , 7    , 14   , 1992   , hêm-māh                , they                           ,                                             , Pro-3mp
gen  , 7    , 14   , 3605   , wə-ḵāl                 , and every                      ,                                             , Conj-w ; N-msc
gen  , 7    , 14   , 2416   , ha-ḥay-yāh             , beast                          ,                                             , Art ; N-fs
gen  , 7    , 14   , 4327   , lə-mî-nāh              , after its kind                 ,                                             , Prep-l ; N-msc ; 3fs
gen  , 7    , 14   , 3605   , wə-ḵāl                 , and all                        ,                                             , Conj-w ; N-msc
gen  , 7    , 14   , 929    , hab-bə-hê-māh          , livestock                      ,                                             , Art ; N-fs
gen  , 7    , 14   , 4327   , lə-mî-nāh              , after their kind               ,                                             , Prep-l ; N-msc ; 3fs
gen  , 7    , 14   , 3605   , wə-ḵāl                 , and every                      ,                                             , Conj-w ; N-msc
gen  , 7    , 14   , 7431   , hā-re-meś              , creeping thing                 ,                                             , Art ; N-ms
gen  , 7    , 14   , 7430   , hā-rō-mêś              , that creeps                    ,                                             , Art ; V-Qal-Prtcpl-ms
gen  , 7    , 14   , 5921   , ‘al-                   , on                             ,                                             , Prep
gen  , 7    , 14   , 776    , hā-’ā-reṣ              , the earth                      ,                                             , Art ; N-fs
gen  , 7    , 14   , 4327   , lə-mî-nê-hū            , after its kind                 ,                                             , Prep-l ; N-msc ; 3ms
gen  , 7    , 14   ,        ,                        , ;                              ,                                             , Punc
gen  , 7    , 14   , 3605   , wə-ḵāl                 , and every                      ,                                             , Conj-w ; N-msc
gen  , 7    , 14   , 5775   , hā-‘ō-wp̄               , bird                           ,                                             , Art ; N-ms
gen  , 7    , 14   , 4327   , lə-mî-nê-hū            , after its kind                 ,                                             , Prep-l ; N-msc ; 3ms
gen  , 7    , 14   , 3605   , kōl                    , every                          ,                                             , N-msc
gen  , 7    , 14   , 6833   , ṣip-pō-wr              , bird                           ,                                             , N-csc
gen  , 7    , 14   , 3605   , kāl-                   , of every                       ,                                             , N-msc
gen  , 7    , 14   , 3671   , kā-nāp̄.                , sort                           ,                                             , N-fs
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
gen  , 7    , 15   , 935    , way-yā-ḇō-’ū           , And they went                  ,                                             , Conj-w ; V-Qal-ConsecImperf-3mp
gen  , 7    , 15   , 413    , ’el-                   , to                             ,                                             , Prep
gen  , 7    , 15   , 5146   , nō-aḥ                  , Noah                           ,                                             , N-proper-ms
gen  , 7    , 15   , 413    , ’el-                   , into                           ,                                             , Prep
gen  , 7    , 15   , 8392   , hat-tê-ḇāh             , the ark                        ,                                             , Art ; N-fs
gen  , 7    , 15   ,        ,                        , ;                              ,                                             , Punc
gen  , 7    , 15   , 8147   , šə-na-yim              , two                            ,                                             , Number-md
gen  , 7    , 15   , 8147   , šə-na-yim              , [by] two                       ,                                             , Number-md
gen  , 7    , 15   , 3605   , mik-kāl                , of all                         ,                                             , Prep-m ; N-msc
gen  , 7    , 15   , 1320   , hab-bā-śār             , flesh                          ,                                             , Art ; N-ms
gen  , 7    , 15   , 834    , ’ă-šer-                , -                              ,                                             , Pro-r
gen  , 7    , 15   , 0      , bōw                    , in which [is]                  ,                                             , Prep ; 3ms
gen  , 7    , 15   , 7307   , rū-aḥ                  , the breath                     ,                                             , N-csc
gen  , 7    , 15   , 2416   , ḥay-yîm.               , of life                        ,                                             , N-mp
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
gen  , 7    , 16   , 935    , wə-hab-bā-’îm          , And they entered               ,                                             , Conj-w                                                                                                                          , Art ; V-Qal-Prtcpl-mp
gen  , 7    , 16   , 2145   , zā-ḵār                 , male                           ,                                             , N-ms
gen  , 7    , 16   , 5347   , ū-nə-qê-ḇāh            , and female                     ,                                             , Conj-w ; N-fs
gen  , 7    , 16   , 3605   , mik-kāl                , of all                         ,                                             , Prep-m ; N-msc
gen  , 7    , 16   , 1320   , bā-śār                 , flesh                          ,                                             , N-ms
gen  , 7    , 16   , 935    , bā-’ū                  , they went in                   ,                                             , V-Qal-Perf-3cp
gen  , 7    , 16   , 834    , ka-’ă-šer              , as                             ,                                             , Prep-k ; Pro-r
gen  , 7    , 16   , 6680   , ṣiw-wāh                , had commanded                  ,                                             , V-Piel-Perf-3ms
gen  , 7    , 16   , 853    , ’ō-ṯōw                 , him                            ,                                             , DirObjM ; 3ms
gen  , 7    , 16   , 430    , elohim                 , God                            ,                                             , N-mp
gen  , 7    , 16   ,        ,                        , ;                              ,                                             , Punc
gen  , 7    , 16   , 5462   , way-yis-gōr            , and shut in                    ,                                             , Conj-w ; V-Qal-ConsecImperf-3ms
gen  , 7    , 16   , 3068   , Yah-weh                , Yahweh                         ,                                             , N-proper-ms
gen  , 7    , 16   , 1157   , ba-‘ă-ḏōw.             , him                            ,                                             , Prep ; 3ms
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
---- , ---- , ---- , ------ , ---------------------- , ----------------------------   , ------------------------------------------- , ---------------------------------------
gen  , 7    , 17   , 1961   , way-hî                 , And was                        ,                                             , Conj-w ; V-Qal-ConsecImperf-3ms
gen  , 7    , 17   , 3999   , ham-mab-būl            , the flood                      ,                                             , Art ; N-ms
gen  , 7    , 17   , 705    , ’ar-bā-‘îm             , forty                          ,                                             , Number-cp
gen  , 7    , 17   , 3117   , yō-wm                  , days                           ,                                             , N-ms
gen  , 7    , 17   , 5921   , ‘al-                   , on                             ,                                             , Prep
gen  , 7    , 17   , 776    , hā-’ā-reṣ              , the earth                      ,                                             , Art ; N-fs
gen  , 7    , 17   ,        ,                        , ;                              ,                                             , Punc
gen  , 7    , 17   , 7235   , way-yir-bū             , and increased                  ,                                             , Conj-w ; V-Qal-ConsecImperf-3mp
